Account,Month,Trx,# Speaker Programs,# Calls,# PDE,# Emails,# Clicks,# Samples
A37B012,8,4044,1,1,9,29,13,12
A37B012,9,1631,1,1,9,29,13,12
A37B012,10,8480,1,1,9,29,13,12
A37B012,11,3478,0,1,9,23,8,6
A37B012,12,2032,0,1,9,23,8,6
A37B012,13,????,1,1,9,29,13,12
A37B012,14,????,0,1,9,23,8,6
A37B012,15,????,1,1,9,29,13,12
A37B012,16,????,0,1,9,23,8,6
A37B012,17,????,1,1,9,29,13,12
A37B012,18,????,1,1,9,29,13,12
A38B012,1,660,1,8,10,35,19,51
A38B012,2,660,1,1,9,29,13,12
A38B012,3,660,1,1,9,29,13,12
A38B012,4,660,1,1,9,29,13,12
A38B012,5,660,1,1,9,29,13,12
A38B012,6,660,1,1,9,29,13,12
A38B012,7,660,3,8,11,38,24,76
A38B012,8,660,1,1,9,29,13,12
A38B012,9,660,1,1,9,29,13,12
A38B012,10,660,2,1,10,31,15,17
A38B012,11,660,1,1,9,29,13,12
A38B012,12,2831,0,1,9,23,8,6
A38B012,13,????,0,1,9,23,8,6
A38B012,14,????,3,1,10,32,16,19
A38B012,15,????,0,1,9,23,8,6
A38B012,16,????,3,1,10,32,16,19
A38B012,17,????,0,1,9,23,8,6
A38B012,18,????,0,1,9,23,8,6
A39B012,1,2286,3,8,11,38,24,76
A39B012,2,2236,3,12,11,39,25,108
A39B012,3,3577,5,1,10,33,17,20
A39B012,4,3358,3,1,10,32,16,19
A39B012,5,4296,5,1,10,33,17,20
A39B012,6,2221,4,22,13,41,30,255
A39B012,7,1432,6,1,10,34,18,22
A39B012,8,5179,4,8,11,38,24,76
A39B012,9,3797,6,1,10,34,18,22
A39B012,10,2606,3,1,10,32,16,19
A39B012,11,1549,2,1,10,31,15,17
A39B012,12,5515,3,12,11,39,25,108
A39B012,13,????,3,19,12,40,28,193
A39B012,14,????,3,1,10,32,16,19
A39B012,15,????,3,1,10,32,16,19
A39B012,16,????,5,16,12,41,29,176
A39B012,17,????,2,1,10,31,15,17
A39B012,18,????,1,1,9,29,13,12
A40B012,1,660,1,1,9,29,13,12
A40B012,2,660,1,1,9,29,13,12
A40B012,3,660,3,1,10,32,16,19
A40B012,4,660,2,12,11,38,24,101
A40B012,5,660,3,1,10,32,16,19
A40B012,6,660,5,1,10,33,17,20
A40B012,7,660,1,1,9,29,13,12
A40B012,8,660,3,12,11,39,25,108
A40B012,9,660,4,1,10,33,17,20
A40B012,10,2057,3,1,10,32,16,19
A40B012,11,1997,2,12,11,38,24,101
A40B012,12,1095,3,8,11,38,24,76
A40B012,13,????,1,12,11,36,21,83
A40B012,14,????,2,16,12,39,26,150
A40B012,15,????,4,12,11,39,25,108
A40B012,16,????,3,1,10,32,16,19
A40B012,17,????,1,1,9,29,13,12
A40B012,18,????,1,1,9,29,13,12
A41B012,1,1347,6,16,12,41,29,176
A41B012,2,3873,5,1,10,33,17,20
A41B012,3,2142,5,1,10,33,17,20
A41B012,4,1406,7,19,13,43,33,257
A41B012,5,660,3,12,11,39,25,108
A41B012,6,1073,1,1,9,29,13,12
A41B012,7,1375,4,1,10,33,17,20
A41B012,8,660,6,1,10,34,18,22
A41B012,9,660,7,12,12,41,29,140
A41B012,10,660,11,12,12,42,31,153
A41B012,11,660,10,12,12,42,31,153
A41B012,12,660,3,14,12,39,26,134
A41B012,13,????,5,1,10,33,17,20
A41B012,14,????,2,1,10,31,15,17
A41B012,15,????,3,12,11,39,25,108
A41B012,16,????,5,1,10,33,17,20
A41B012,17,????,3,1,10,32,16,19
A41B012,18,????,2,1,10,31,15,17
A42B012,1,2254,0,1,9,23,8,6
A42B012,2,1794,4,38,14,43,35,564
A42B012,3,2058,2,1,10,31,15,17
A42B012,4,2731,0,1,9,23,8,6
A42B012,5,1544,0,1,9,23,8,6
A42B012,6,845,0,1,9,23,8,6
A42B012,7,660,1,16,12,37,24,132
A42B012,8,1387,1,1,9,29,13,12
A42B012,9,236,0,1,9,23,8,6
A42B012,10,1285,2,14,11,38,24,114
A42B012,11,252,0,1,9,23,8,6
A42B012,12,732,1,14,11,36,21,95
A42B012,13,????,1,8,10,35,19,51
A42B012,14,????,1,8,10,35,19,51
A42B012,15,????,1,12,11,36,21,83
A42B012,16,????,3,8,11,38,24,76
A42B012,17,????,1,12,11,36,21,83
A42B012,18,????,1,14,11,36,21,95
A43B012,1,660,0,1,9,23,8,6
A43B012,2,660,0,1,9,23,8,6
A43B012,3,660,0,1,9,23,8,6
A43B012,4,660,0,1,9,23,8,6
A43B012,5,660,0,1,9,23,8,6
A43B012,6,660,0,1,9,23,8,6
A43B012,7,660,0,1,9,23,8,6
A43B012,8,660,0,1,9,23,8,6
A43B012,9,660,0,1,9,23,8,6
A43B012,10,660,0,1,9,23,8,6
A43B012,11,660,0,1,9,23,8,6
A43B012,12,660,0,1,9,23,8,6
A43B012,13,????,0,1,9,23,8,6
A43B012,14,????,0,1,9,23,8,6
A43B012,15,????,1,1,9,29,13,12
A43B012,16,????,0,1,9,23,8,6
A43B012,17,????,0,1,9,23,8,6
A43B012,18,????,0,1,9,23,8,6
A44B012,1,660,0,1,9,23,8,6
A44B012,2,1305,1,1,9,29,13,12
A44B012,3,3831,1,18,12,37,24,146
A44B012,4,660,3,12,11,39,25,108
A44B012,5,1902,1,1,9,29,13,12
A44B012,6,1855,2,1,10,31,15,17
A44B012,7,660,1,1,9,29,13,12
A44B012,8,1865,4,1,10,33,17,20
A44B012,9,1605,1,8,10,35,19,51
A44B012,10,2063,3,16,12,40,28,166
A44B012,11,1739,2,12,11,38,24,101
A44B012,12,1508,1,1,9,29,13,12
A44B012,13,????,1,1,9,29,13,12
A44B012,14,????,2,1,10,31,15,17
A44B012,15,????,1,1,9,29,13,12
A44B012,16,????,2,14,11,38,24,114
A44B012,17,????,3,12,11,39,25,108
A44B012,18,????,2,16,12,39,26,150
A45B012,1,660,2,8,11,37,23,70
A45B012,2,660,1,1,9,29,13,12
A45B012,3,660,1,1,9,29,13,12
A45B012,4,660,0,1,9,23,8,6
A45B012,5,660,0,1,9,23,8,6
A45B012,6,660,0,1,9,23,8,6
A45B012,7,660,0,1,9,23,8,6
A45B012,8,660,0,1,9,23,8,6
A45B012,9,660,1,1,9,29,13,12
A45B012,10,660,2,14,11,38,24,114
A45B012,11,660,1,1,9,29,13,12
A45B012,12,660,0,1,9,23,8,6
A45B012,13,????,0,1,9,23,8,6
A45B012,14,????,0,1,9,23,8,6
A45B012,15,????,0,1,9,23,8,6
A45B012,16,????,0,1,9,23,8,6
A45B012,17,????,0,1,9,23,8,6
A45B012,18,????,1,1,9,29,13,12
A46B012,1,3554,1,25,13,38,26,231
A46B012,2,4798,5,31,14,43,35,454
A46B012,3,3021,7,31,14,44,36,478
A46B012,4,3725,4,8,11,38,24,76
A46B012,5,2311,1,1,9,29,13,12
A46B012,6,2953,3,27,13,41,30,311
A46B012,7,2514,5,36,14,44,36,560
A46B012,8,3420,3,23,13,41,30,266
A46B012,9,3471,3,30,13,42,32,379
A46B012,10,2154,4,22,13,41,30,255
A46B012,11,3499,3,18,12,40,28,184
A46B012,12,3016,0,30,13,23,10,65
A46B012,13,????,1,19,12,37,24,153
A46B012,14,????,1,31,13,39,27,307
A46B012,15,????,0,1,9,23,8,6
A46B012,16,????,1,18,12,37,24,146
A46B012,17,????,0,25,12,23,9,47
A46B012,18,????,1,29,13,39,27,287
A47B012,1,2608,0,1,9,23,8,6
A47B012,2,660,3,1,10,32,16,19
A47B012,3,660,5,12,12,40,28,132
A47B012,4,660,6,8,11,39,25,81
A47B012,5,3320,3,1,10,32,16,19
A47B012,6,1625,2,1,10,31,15,17
A47B012,7,4949,5,8,11,39,25,81
A47B012,8,4481,2,1,10,31,15,17
A47B012,9,1728,2,1,10,31,15,17
A47B012,10,5945,2,12,11,38,24,101
A47B012,11,3427,3,8,11,38,24,76
A47B012,12,3486,4,1,10,33,17,20
A47B012,13,????,2,8,11,37,23,70
A47B012,14,????,2,1,10,31,15,17
A47B012,15,????,5,8,11,39,25,81
A47B012,16,????,1,12,11,36,21,83
A47B012,17,????,2,1,10,31,15,17
A47B012,18,????,3,1,10,32,16,19
A48B012,1,660,4,8,11,38,24,76
A48B012,2,660,5,12,12,40,28,132
A48B012,3,660,1,1,9,29,13,12
A48B012,4,660,8,1,10,35,19,24
A48B012,5,660,4,1,10,33,17,20
A48B012,6,660,3,1,10,32,16,19
A48B012,7,660,3,1,10,32,16,19
A48B012,8,660,5,1,10,33,17,20
A48B012,9,660,0,1,9,23,8,6
A48B012,10,660,5,1,10,33,17,20
A48B012,11,660,3,1,10,32,16,19
A48B012,12,660,5,1,10,33,17,20
A48B012,13,????,0,1,9,23,8,6
A48B012,14,????,0,1,9,23,8,6
A48B012,15,????,0,1,9,23,8,6
A48B012,16,????,0,1,9,23,8,6
A48B012,17,????,0,1,9,23,8,6
A48B012,18,????,0,1,9,23,8,6
A49B012,1,660,0,1,9,23,8,6
A49B012,2,660,0,1,9,23,8,6
A49B012,3,660,0,1,9,23,8,6
A49B012,4,660,0,1,9,23,8,6
A49B012,5,660,0,1,9,23,8,6
A49B012,6,660,0,1,9,23,8,6
A49B012,7,660,0,1,9,23,8,6
A49B012,8,660,0,1,9,23,8,6
A49B012,9,660,0,1,9,23,8,6
A49B012,10,660,0,1,9,23,8,6
A49B012,11,660,0,1,9,23,8,6
A49B012,12,660,0,1,9,23,8,6
A49B012,13,????,0,1,9,23,8,6
A49B012,14,????,0,1,9,23,8,6
A49B012,15,????,0,1,9,23,8,6
A49B012,16,????,0,1,9,23,8,6
A49B012,17,????,0,1,9,23,8,6
A49B012,18,????,0,1,9,23,8,6
A50B012,1,660,0,1,9,23,8,6
A50B012,2,660,1,1,9,29,13,12
A50B012,3,660,1,1,9,29,13,12
A50B012,4,660,0,1,9,23,8,6
A50B012,5,660,1,12,11,36,21,83
A50B012,6,660,0,1,9,23,8,6
A50B012,7,660,1,14,11,36,21,95
A50B012,8,660,1,1,9,29,13,12
A50B012,9,660,0,1,9,23,8,6
A50B012,10,660,0,1,9,23,8,6
A50B012,11,660,0,1,9,23,8,6
A50B012,12,660,0,1,9,23,8,6
A50B012,13,????,0,1,9,23,8,6
A50B012,14,????,0,1,9,23,8,6
A50B012,15,????,0,1,9,23,8,6
A50B012,16,????,0,1,9,23,8,6
A50B012,17,????,0,1,9,23,8,6
A50B012,18,????,0,1,9,23,8,6
A51B012,1,660,2,8,11,37,23,70
A51B012,2,660,5,8,11,39,25,81
A51B012,3,660,2,1,10,31,15,17
A51B012,4,660,2,1,10,31,15,17
A51B012,5,660,2,12,11,38,24,101
A51B012,6,10000,1,1,9,29,13,12
A51B012,7,660,3,14,12,39,26,134
A51B012,8,660,2,8,11,37,23,70
A51B012,9,660,3,1,10,32,16,19
A51B012,10,660,3,8,11,38,24,76
A51B012,11,660,2,1,10,31,15,17
A51B012,12,660,1,1,9,29,13,12
A51B012,13,????,1,1,9,29,13,12
A51B012,14,????,1,12,11,36,21,83
A51B012,15,????,1,1,9,29,13,12
A51B012,16,????,1,1,9,29,13,12
A51B012,17,????,0,1,9,23,8,6
A51B012,18,????,1,1,9,29,13,12
A52B012,1,1058,0,1,9,23,8,6
A52B012,2,5998,0,1,9,23,8,6
A52B012,3,931,2,1,10,31,15,17
A52B012,4,660,5,1,10,33,17,20
A52B012,5,1206,3,1,10,32,16,19
A52B012,6,1301,4,1,10,33,17,20
A52B012,7,3890,2,1,10,31,15,17
A52B012,8,2781,3,8,11,38,24,76
A52B012,9,2894,3,1,10,32,16,19
A52B012,10,4948,2,1,10,31,15,17
A52B012,11,1080,1,1,9,29,13,12
A52B012,12,2655,1,1,9,29,13,12
A52B012,13,????,4,1,10,33,17,20
A52B012,14,????,2,1,10,31,15,17
A52B012,15,????,3,1,10,32,16,19
A52B012,16,????,3,14,12,39,26,134
A52B012,17,????,4,1,10,33,17,20
A52B012,18,????,3,1,10,32,16,19
A53B012,1,660,4,1,10,33,17,20
A53B012,2,660,0,1,9,23,8,6
A53B012,3,660,5,1,10,33,17,20
A53B012,4,660,9,12,12,42,31,153
A53B012,5,660,1,1,9,29,13,12
A53B012,6,660,4,1,10,33,17,20
A53B012,7,660,7,1,10,34,18,22
A53B012,8,660,2,1,10,31,15,17
A53B012,9,660,3,1,10,32,16,19
A53B012,10,1168,3,1,10,32,16,19
A53B012,11,660,2,1,10,31,15,17
A53B012,12,1694,1,1,9,29,13,12
A53B012,13,????,3,1,10,32,16,19
A53B012,14,????,1,1,9,29,13,12
A53B012,15,????,3,1,10,32,16,19
A53B012,16,????,4,1,10,33,17,20
A53B012,17,????,3,16,12,40,28,166
A53B012,18,????,2,1,10,31,15,17
A54B012,1,660,1,1,9,29,13,12
A54B012,2,660,1,1,9,29,13,12
A54B012,3,660,1,1,9,29,13,12
A54B012,4,660,0,1,9,23,8,6
A54B012,5,660,1,1,9,29,13,12
A54B012,6,660,1,1,9,29,13,12
A54B012,7,660,1,1,9,29,13,12
A54B012,8,660,1,1,9,29,13,12
A54B012,9,660,0,1,9,23,8,6
A54B012,10,660,1,1,9,29,13,12
A54B012,11,660,0,1,9,23,8,6
A54B012,12,660,1,1,9,29,13,12
A54B012,13,????,1,1,9,29,13,12
A54B012,14,????,0,1,9,23,8,6
A54B012,15,????,0,1,9,23,8,6
A54B012,16,????,0,1,9,23,8,6
A54B012,17,????,0,1,9,23,8,6
A54B012,18,????,0,1,9,23,8,6
A55B012,1,4440,1,1,9,29,13,12
A55B012,2,4149,1,1,9,29,13,12
A55B012,3,2670,1,1,9,29,13,12
A55B012,4,3934,1,1,9,29,13,12
A55B012,5,4761,0,1,9,23,8,6
A55B012,6,3454,0,1,9,23,8,6
A55B012,7,5353,1,1,9,29,13,12
A55B012,8,4739,1,1,9,29,13,12
A55B012,9,3194,1,1,9,29,13,12
A55B012,10,4665,1,1,9,29,13,12
A55B012,11,1360,3,14,12,39,26,134
A55B012,12,4493,0,1,9,23,8,6
A55B012,13,????,4,14,12,40,28,148
A55B012,14,????,2,1,10,31,15,17
A55B012,15,????,1,12,11,36,21,83
A55B012,16,????,2,8,11,37,23,70
A55B012,17,????,1,18,12,37,24,146
A55B012,18,????,2,1,10,31,15,17
A56B012,1,1607,1,1,9,29,13,12
A56B012,2,660,5,18,12,41,29,195
A56B012,3,2820,5,19,12,41,29,205
A56B012,4,4178,3,12,11,39,25,108
A56B012,5,660,6,18,12,42,31,214
A56B012,6,2948,2,14,11,38,24,114
A56B012,7,1435,5,19,12,41,29,205
A56B012,8,3217,1,12,11,36,21,83
A56B012,9,3088,3,16,12,40,28,166
A56B012,10,3544,7,14,12,42,31,173
A56B012,11,660,3,14,12,39,26,134
A56B012,12,2882,0,1,9,23,8,6
A56B012,13,????,1,12,11,36,21,83
A56B012,14,????,3,16,12,40,28,166
A56B012,15,????,3,14,12,39,26,134
A56B012,16,????,1,1,9,29,13,12
A56B012,17,????,4,16,12,40,28,166
A56B012,18,????,3,14,12,39,26,134
A57B012,1,1952,3,1,10,32,16,19
A57B012,2,770,3,1,10,32,16,19
A57B012,3,2307,1,1,9,29,13,12
A57B012,4,1493,5,12,12,40,28,132
A57B012,5,699,3,12,11,39,25,108
A57B012,6,2197,3,1,10,32,16,19
A57B012,7,2084,4,1,10,33,17,20
A57B012,8,441,3,1,10,32,16,19
A57B012,9,3189,3,1,10,32,16,19
A57B012,10,1040,2,1,10,31,15,17
A57B012,11,1777,1,1,9,29,13,12
A57B012,12,1907,3,1,10,32,16,19
A57B012,13,????,1,8,10,35,19,51
A57B012,14,????,5,1,10,33,17,20
A57B012,15,????,2,1,10,31,15,17
A57B012,16,????,1,1,9,29,13,12
A57B012,17,????,2,1,10,31,15,17
A57B012,18,????,2,1,10,31,15,17
A58B012,1,665,3,1,10,32,16,19
A58B012,2,874,3,1,10,32,16,19
A58B012,3,660,5,1,10,33,17,20
A58B012,4,2888,5,1,10,33,17,20
A58B012,5,2010,3,12,11,39,25,108
A58B012,6,1843,2,8,11,37,23,70
A58B012,7,1428,2,12,11,38,24,101
A58B012,8,1605,3,1,10,32,16,19
A58B012,9,490,3,8,11,38,24,76
A58B012,10,1418,4,14,12,40,28,148
A58B012,11,660,4,1,10,33,17,20
A58B012,12,660,7,1,10,34,18,22
A58B012,13,????,2,12,11,38,24,101
A58B012,14,????,6,16,12,41,29,176
A58B012,15,????,5,1,10,33,17,20
A58B012,16,????,5,1,10,33,17,20
A58B012,17,????,3,1,10,32,16,19
A58B012,18,????,3,1,10,32,16,19
A59B012,1,660,7,12,12,41,29,140
A59B012,2,660,1,1,9,29,13,12
A59B012,3,660,2,1,10,31,15,17
A59B012,4,660,1,1,9,29,13,12
A59B012,5,660,2,12,11,38,24,101
A59B012,6,660,1,8,10,35,19,51
A59B012,7,660,1,1,9,29,13,12
A59B012,8,660,0,1,9,23,8,6
A59B012,9,660,1,1,9,29,13,12
A59B012,10,660,1,8,10,35,19,51
A59B012,11,660,2,1,10,31,15,17
A59B012,12,660,1,12,11,36,21,83
A59B012,13,????,1,1,9,29,13,12
A59B012,14,????,1,1,9,29,13,12
A59B012,15,????,1,1,9,29,13,12
A59B012,16,????,1,1,9,29,13,12
A59B012,17,????,0,1,9,23,8,6
A59B012,18,????,0,1,9,23,8,6
A60B012,1,699,3,1,10,32,16,19
A60B012,2,734,3,1,10,32,16,19
A60B012,3,660,7,1,10,34,18,22
A60B012,4,660,3,1,10,32,16,19
A60B012,5,1602,5,1,10,33,17,20
A60B012,6,948,2,12,11,38,24,101
A60B012,7,3112,3,1,10,32,16,19
A60B012,8,784,1,1,9,29,13,12
A60B012,9,1221,3,12,11,39,25,108
A60B012,10,1062,2,1,10,31,15,17
A60B012,11,846,1,1,9,29,13,12
A60B012,12,1198,1,1,9,29,13,12
A60B012,13,????,3,1,10,32,16,19
A60B012,14,????,1,1,9,29,13,12
A60B012,15,????,3,14,12,39,26,134
A60B012,16,????,2,1,10,31,15,17
A60B012,17,????,5,12,12,40,28,132
A60B012,18,????,2,1,10,31,15,17
A61B012,1,4148,0,1,9,23,8,6
A61B012,2,660,0,1,9,23,8,6
A61B012,3,1185,1,1,9,29,13,12
A61B012,4,7370,1,1,9,29,13,12
A61B012,5,3688,0,1,9,23,8,6
A61B012,6,660,0,1,9,23,8,6
A61B012,7,3381,0,1,9,23,8,6
A61B012,8,1383,1,1,9,29,13,12
A61B012,9,660,3,1,10,32,16,19
A61B012,10,3749,2,1,10,31,15,17
A61B012,11,660,1,1,9,29,13,12
A61B012,12,660,0,1,9,23,8,6
A61B012,13,????,0,1,9,23,8,6
A61B012,14,????,1,1,9,29,13,12
A61B012,15,????,1,1,9,29,13,12
A61B012,16,????,1,1,9,29,13,12
A61B012,17,????,1,1,9,29,13,12
A61B012,18,????,2,1,10,31,15,17
A62B012,1,7393,1,1,9,29,13,12
A62B012,2,7916,1,1,9,29,13,12
A62B012,3,5937,2,8,11,37,23,70
A62B012,4,7913,3,12,11,39,25,108
A62B012,5,5078,3,8,11,38,24,76
A62B012,6,4851,2,1,10,31,15,17
A62B012,7,5247,1,1,9,29,13,12
A62B012,8,1964,1,1,9,29,13,12
A62B012,9,10000,3,1,10,32,16,19
A62B012,10,10000,5,1,10,33,17,20
A62B012,11,1365,1,1,9,29,13,12
A62B012,12,5797,2,18,12,39,26,167
A62B012,13,????,1,1,9,29,13,12
A62B012,14,????,0,1,9,23,8,6
A62B012,15,????,1,1,9,29,13,12
A62B012,16,????,3,1,10,32,16,19
A62B012,17,????,1,1,9,29,13,12
A62B012,18,????,1,14,11,36,21,95
A63B012,1,1388,2,1,10,31,15,17
A63B012,2,3230,1,1,9,29,13,12
A63B012,3,1887,2,1,10,31,15,17
A63B012,4,1303,2,1,10,31,15,17
A63B012,5,1268,3,1,10,32,16,19
A63B012,6,1227,1,1,9,29,13,12
A63B012,7,1600,1,1,9,29,13,12
A63B012,8,1796,1,1,9,29,13,12
A63B012,9,2545,1,1,9,29,13,12
A63B012,10,987,3,1,10,32,16,19
A63B012,11,2120,1,1,9,29,13,12
A63B012,12,1424,1,1,9,29,13,12
A63B012,13,????,2,1,10,31,15,17
A63B012,14,????,0,1,9,23,8,6
A63B012,15,????,1,1,9,29,13,12
A63B012,16,????,3,1,10,32,16,19
A63B012,17,????,0,1,9,23,8,6
A63B012,18,????,1,1,9,29,13,12
A64B012,1,660,3,1,10,32,16,19
A64B012,2,3625,3,1,10,32,16,19
A64B012,3,660,3,1,10,32,16,19
A64B012,4,660,5,12,12,40,28,132
A64B012,5,660,3,1,10,32,16,19
A64B012,6,660,1,1,9,29,13,12
A64B012,7,660,3,1,10,32,16,19
A64B012,8,660,4,1,10,33,17,20
A64B012,9,3402,3,1,10,32,16,19
A64B012,10,660,4,1,10,33,17,20
A64B012,11,660,1,1,9,29,13,12
A64B012,12,898,3,1,10,32,16,19
A64B012,13,????,3,1,10,32,16,19
A64B012,14,????,5,1,10,33,17,20
A64B012,15,????,4,1,10,33,17,20
A64B012,16,????,4,14,12,40,28,148
A64B012,17,????,2,1,10,31,15,17
A64B012,18,????,5,1,10,33,17,20
A65B012,1,4013,3,1,10,32,16,19
A65B012,2,5249,2,1,10,31,15,17
A65B012,3,4977,1,1,9,29,13,12
A65B012,4,6062,1,1,9,29,13,12
A65B012,5,2702,4,1,10,33,17,20
A65B012,6,3718,1,1,9,29,13,12
A65B012,7,3498,3,1,10,32,16,19
A65B012,8,3952,1,1,9,29,13,12
A65B012,9,4645,4,1,10,33,17,20
A65B012,10,4602,2,1,10,31,15,17
A65B012,11,4424,0,1,9,23,8,6
A65B012,12,5346,2,1,10,31,15,17
A65B012,13,????,0,1,9,23,8,6
A65B012,14,????,0,1,9,23,8,6
A65B012,15,????,1,1,9,29,13,12
A65B012,16,????,2,1,10,31,15,17
A65B012,17,????,1,1,9,29,13,12
A65B012,18,????,0,1,9,23,8,6
A66B012,1,660,1,1,9,29,13,12
A66B012,2,1857,0,1,9,23,8,6
A66B012,3,660,0,1,9,23,8,6
A66B012,4,660,0,1,9,23,8,6
A66B012,5,660,0,1,9,23,8,6
A66B012,6,660,0,1,9,23,8,6
A66B012,7,2296,1,1,9,29,13,12
A66B012,8,660,0,1,9,23,8,6
A66B012,9,660,0,1,9,23,8,6
A66B012,10,660,3,1,10,32,16,19
A66B012,11,660,2,1,10,31,15,17
A66B012,12,660,1,1,9,29,13,12
A66B012,13,????,0,1,9,23,8,6
A66B012,14,????,1,1,9,29,13,12
A66B012,15,????,1,1,9,29,13,12
A66B012,16,????,2,1,10,31,15,17
A66B012,17,????,1,1,9,29,13,12
A66B012,18,????,0,1,9,23,8,6
A67B012,1,6978,0,1,9,23,8,6
A67B012,2,7794,2,1,10,31,15,17
A67B012,3,6490,2,12,11,38,24,101
A67B012,4,10000,5,1,10,33,17,20
A67B012,5,6433,4,8,11,38,24,76
A67B012,6,660,4,8,11,38,24,76
A67B012,7,4554,7,16,12,42,31,193
A67B012,8,1429,3,16,12,40,28,166
A67B012,9,8435,3,1,10,32,16,19
A67B012,10,4774,1,1,9,29,13,12
A67B012,11,7338,1,1,9,29,13,12
A67B012,12,6469,2,8,11,37,23,70
A67B012,13,????,0,1,9,23,8,6
A67B012,14,????,1,14,11,36,21,95
A67B012,15,????,2,8,11,37,23,70
A67B012,16,????,4,1,10,33,17,20
A67B012,17,????,2,8,11,37,23,70
A67B012,18,????,1,8,10,35,19,51
A68B012,1,923,5,14,12,41,29,158
A68B012,2,2800,6,1,10,34,18,22
A68B012,3,2435,3,1,10,32,16,19
A68B012,4,2186,2,1,10,31,15,17
A68B012,5,2501,3,1,10,32,16,19
A68B012,6,2074,3,1,10,32,16,19
A68B012,7,2203,5,8,11,39,25,81
A68B012,8,2329,1,1,9,29,13,12
A68B012,9,2325,3,1,10,32,16,19
A68B012,10,2225,3,8,11,38,24,76
A68B012,11,2629,1,1,9,29,13,12
A68B012,12,2456,1,1,9,29,13,12
A68B012,13,????,2,1,10,31,15,17
A68B012,14,????,1,1,9,29,13,12
A68B012,15,????,5,12,12,40,28,132
A68B012,16,????,5,1,10,33,17,20
A68B012,17,????,1,1,9,29,13,12
A68B012,18,????,3,16,12,40,28,166
A69B012,1,5130,1,1,9,29,13,12
A69B012,2,5187,4,16,12,40,28,166
A69B012,3,3850,4,18,12,41,29,195
A69B012,4,6520,4,1,10,33,17,20
A69B012,5,5144,3,18,12,40,28,184
A69B012,6,5062,2,1,10,31,15,17
A69B012,7,5934,1,1,9,29,13,12
A69B012,8,3143,0,1,9,23,8,6
A69B012,9,6231,2,1,10,31,15,17
A69B012,10,6874,1,1,9,29,13,12
A69B012,11,3652,3,16,12,40,28,166
A69B012,12,6799,0,1,9,23,8,6
A69B012,13,????,0,1,9,23,8,6
A69B012,14,????,1,14,11,36,21,95
A69B012,15,????,2,18,12,39,26,167
A69B012,16,????,1,1,9,29,13,12
A69B012,17,????,3,18,12,40,28,184
A69B012,18,????,0,1,9,23,8,6
A70B012,1,660,1,1,9,29,13,12
A70B012,2,710,1,1,9,29,13,12
A70B012,3,2052,3,1,10,32,16,19
A70B012,4,660,0,1,9,23,8,6
A70B012,5,1714,3,1,10,32,16,19
A70B012,6,2656,1,1,9,29,13,12
A70B012,7,660,0,1,9,23,8,6
A70B012,8,4168,0,1,9,23,8,6
A70B012,9,660,1,1,9,29,13,12
A70B012,10,555,1,1,9,29,13,12
A70B012,11,660,0,1,9,23,8,6
A70B012,12,836,1,1,9,29,13,12
A70B012,13,????,0,1,9,23,8,6
A70B012,14,????,0,1,9,23,8,6
A70B012,15,????,0,1,9,23,8,6
A70B012,16,????,1,1,9,29,13,12
A70B012,17,????,2,1,10,31,15,17
A70B012,18,????,0,1,9,23,8,6
A71B012,1,660,1,1,9,29,13,12
A71B012,2,549,3,1,10,32,16,19
A71B012,3,660,3,16,12,40,28,166
A71B012,4,1439,2,18,12,39,26,167
A71B012,5,923,0,1,9,23,8,6
A71B012,6,1437,3,19,12,40,28,193
A71B012,7,2071,3,12,11,39,25,108
A71B012,8,1394,3,1,10,32,16,19
A71B012,9,2956,2,8,11,37,23,70
A71B012,10,592,2,8,11,37,23,70
A71B012,11,2007,1,1,9,29,13,12
A71B012,12,2855,1,1,9,29,13,12
A71B012,13,????,1,12,11,36,21,83
A71B012,14,????,2,1,10,31,15,17
A71B012,15,????,1,1,9,29,13,12
A71B012,16,????,0,1,9,23,8,6
A71B012,17,????,1,1,9,29,13,12
A71B012,18,????,1,1,9,29,13,12
A72B012,1,2727,0,1,9,23,8,6
A72B012,2,1499,2,1,10,31,15,17
A72B012,3,3115,1,1,9,29,13,12
A72B012,4,3851,2,1,10,31,15,17
A72B012,5,2308,0,1,9,23,8,6
A72B012,6,4286,3,1,10,32,16,19
A72B012,7,1765,2,14,11,38,24,114
A72B012,8,7931,0,1,9,23,8,6
A72B012,9,5000,3,1,10,32,16,19
A72B012,10,3977,0,1,9,23,8,6
A72B012,11,6800,0,1,9,23,8,6
A72B012,12,7714,0,1,9,23,8,6
A72B012,13,????,0,1,9,23,8,6
A72B012,14,????,1,1,9,29,13,12
A72B012,15,????,0,1,9,23,8,6
A72B012,16,????,3,14,12,39,26,134
A72B012,17,????,0,1,9,23,8,6
A72B012,18,????,0,1,9,23,8,6
A73B012,1,1490,3,1,10,32,16,19
A73B012,2,660,3,14,12,39,26,134
A73B012,3,660,2,1,10,31,15,17
A73B012,4,2104,1,1,9,29,13,12
A73B012,5,1092,3,1,10,32,16,19
A73B012,6,2486,1,1,9,29,13,12
A73B012,7,660,1,12,11,36,21,83
A73B012,8,660,3,16,12,40,28,166
A73B012,9,660,1,1,9,29,13,12
A73B012,10,660,2,14,11,38,24,114
A73B012,11,1088,3,1,10,32,16,19
A73B012,12,690,2,1,10,31,15,17
